saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
183.234.48.189,3174099639,192.168.0.123,2063640768,42484,42,udp,1,5683,59572,2454,"{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""SSID"":	""canteen2"",
				""TotalBytesSent"":	78981991,
				""TotalBytesReceived"":	234560755,
				""TotalPacketsSent"":	166499,
				""TotalPacketsReceived"":	397316,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""SSID"":	""CMCC-F6B8_Guest"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""SSID"":	""canteen2_Wi-Fi5"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""SSID"":	""canteen2-5G"",
				""TotalBytesSent"":	15870031,
				""TotalBytesReceived"":	11848536,
				""TotalPacketsSent"":	30690,
				""TotalPacketsReceived"":	38621,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""SSID"":	""MESH-0DF6BE-5G"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""SSID"":	""CMCC-F6B8-5G_Guest"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""SSID"":	""canteen2-5G_Wi-Fi5"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:42:10.813+0100,1761860530,813679,/apdevice/query/WiFiStats,2,False,1,2,2db0,2,2.05 Content,63755,"{""CONTENT_FORMAT"": ""JSON""}",2439
183.237.150.116,1956048311,192.168.0.123,2063640768,35108,42,udp,1,5683,39622,2457,"{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""SSID"":	""Naturlich"",
				""TotalBytesSent"":	956131009,
				""TotalBytesReceived"":	1051378795,
				""TotalPacketsSent"":	2632687,
				""TotalPacketsReceived"":	3522996,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""SSID"":	""SSID2"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""SSID"":	""Naturlich_GUEST"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""SSID"":	""Naturlich_Wi-Fi5"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""SSID"":	""Naturlich-5G"",
				""TotalBytesSent"":	294785096,
				""TotalBytesReceived"":	835547415,
				""TotalPacketsSent"":	595993,
				""TotalPacketsReceived"":	1793216,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""SSID"":	""MESH-2C0086-5G"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""SSID"":	""CMCC-ksuy-5G_Guest"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""SSID"":	""Naturlich-5G_Wi-Fi5"",
				""TotalBytesSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsSent"":	0,
				""TotalPacketsReceived"":	0,
				""ErrorsSent"":	0,
				""ErrorsReceived"":	0,
				""DiscardPacketsSent"":	0,
				""DiscardPacketsReceived"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:42:10.816+0100,1761860530,816330,/apdevice/query/WiFiStats,2,False,1,2,2db1,2,2.05 Content,63756,"{""CONTENT_FORMAT"": ""JSON""}",2442
183.234.48.189,3174099639,192.168.0.123,2063640768,43444,42,udp,1,5683,48860,2162,"{
	""data"":	{
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""11"",
				""LoadRate"":	5,
				""Bandwidth"":	1
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""48"",
				""LoadRate"":	1,
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""canteen2"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""11110000"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	""!@#$%12345"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-F6B8_Guest"",
				""SecurityMode"":	""None"",
				""Encrypt"":	3,
				""Pwd"":	"""",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""canteen2_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	1,
				""Pwd"":	""11110000"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""canteen2-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""11110000"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-0DF6BE-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	""!@#$%12345"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-F6B8-5G_Guest"",
				""SecurityMode"":	""None"",
				""Encrypt"":	3,
				""Pwd"":	"""",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""canteen2-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	1,
				""Pwd"":	""11110000"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:42:25.706+0100,1761860545,706774,/apdevice/query/WiFiStatus,2,False,1,2,d811,2,2.05 Content,56984,"{""CONTENT_FORMAT"": ""JSON""}",2147
183.237.150.116,1956048311,192.168.0.123,2063640768,35815,42,udp,1,5683,52243,2184,"{
	""data"":	{
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""6"",
				""LoadRate"":	15,
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""Channel"":	""36"",
				""LoadRate"":	1,
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""Naturlich"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""Naturlich888888"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""SSID2"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	""!@#$%12345"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""Naturlich_GUEST"",
				""SecurityMode"":	""None"",
				""Encrypt"":	3,
				""Pwd"":	"""",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	1,
				""SSID"":	""Naturlich_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	1,
				""Pwd"":	""Naturlich888888"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""Naturlich-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Encrypt"":	1,
				""Pwd"":	""Naturlich888888"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-2C0086-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	3,
				""Pwd"":	""!@#$%12345"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-ksuy-5G_Guest"",
				""SecurityMode"":	""None"",
				""Encrypt"":	3,
				""Pwd"":	"""",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	1,
				""SSID"":	""Naturlich-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Encrypt"":	1,
				""Pwd"":	""Naturlich888888"",
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:42:25.724+0100,1761860545,724635,/apdevice/query/WiFiStatus,2,False,1,2,d812,2,2.05 Content,56985,"{""CONTENT_FORMAT"": ""JSON""}",2169
171.103.56.87,1463314347,192.168.0.123,2063640768,1882,47,udp,1,5683,36926,22,Not Found,,,,,0,1,2025-10-30T22:42:25.734+0100,1761860545,734949,/apdevice/query/WiFiStatus,3,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,36444,42,udp,1,5683,54553,4178,"{
	""respCode"":	1001,
	""restCont"":	""invalid argument""
}",,,,,0,1,2025-10-30T22:42:42.872+0100,1761860562,872796,/apdevice/query/WlanNeighborInfo,2,False,1,2,4aa2,2,2.05 Content,56623,"{""CONTENT_FORMAT"": ""JSON""}",54
183.234.48.189,3174099639,192.168.0.123,2063640768,44193,42,udp,1,5683,43113,4121,"{
	""respCode"":	1001,
	""restCont"":	""invalid argument""
}",,,,,0,1,2025-10-30T22:42:42.875+0100,1761860562,875441,/apdevice/query/WlanNeighborInfo,2,False,1,2,4aa3,2,2.05 Content,56624,"{""CONTENT_FORMAT"": ""JSON""}",54
183.234.79.187,3142576823,192.168.0.123,2063640768,60253,42,udp,1,5683,45811,12,,,,,,0,1,2025-10-30T22:42:57.745+0100,1761860577,745497,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.195.169,2848189623,192.168.0.123,2063640768,40739,42,udp,1,5683,38006,12,,,,,,0,1,2025-10-30T22:42:57.788+0100,1761860577,788941,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.193.14,247590071,192.168.0.123,2063640768,17391,42,udp,1,5683,54419,12,,,,,,0,1,2025-10-30T22:42:57.799+0100,1761860577,799535,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,46002,42,udp,1,5683,50287,12,,,,,,0,1,2025-10-30T22:42:57.799+0100,1761860577,799676,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,60157,39,udp,1,5683,33547,12,,,,,,0,1,2025-10-30T22:42:57.804+0100,1761860577,804529,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,60385,42,udp,1,5683,38783,12,,,,,,0,1,2025-10-30T22:43:11.861+0100,1761860591,861470,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,46361,42,udp,1,5683,39858,12,,,,,,0,1,2025-10-30T22:43:11.898+0100,1761860591,898075,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.193.14,247590071,192.168.0.123,2063640768,18050,42,udp,1,5683,36536,12,,,,,,0,1,2025-10-30T22:43:11.905+0100,1761860591,905746,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.195.169,2848189623,192.168.0.123,2063640768,41802,42,udp,1,5683,32885,12,,,,,,0,1,2025-10-30T22:43:11.909+0100,1761860591,909152,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,60200,39,udp,1,5683,50965,12,,,,,,0,1,2025-10-30T22:43:11.912+0100,1761860591,912895,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,61357,42,udp,1,5683,45099,12,,,,,,0,1,2025-10-30T22:43:25.985+0100,1761860605,985746,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,46904,42,udp,1,5683,55485,12,,,,,,0,1,2025-10-30T22:43:26.046+0100,1761860606,46665,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.193.14,247590071,192.168.0.123,2063640768,19385,42,udp,1,5683,33747,12,,,,,,0,1,2025-10-30T22:43:26.100+0100,1761860606,100152,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.195.169,2848189623,192.168.0.123,2063640768,42580,42,udp,1,5683,47273,12,,,,,,0,1,2025-10-30T22:43:26.130+0100,1761860606,130606,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,61382,39,udp,1,5683,53533,12,,,,,,0,1,2025-10-30T22:43:26.155+0100,1761860606,155688,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.193.14,247590071,192.168.0.123,2063640768,20005,42,udp,1,5683,38594,12,,,,,,0,1,2025-10-30T22:43:40.130+0100,1761860620,130985,/ekit,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.195.169,2848189623,192.168.0.123,2063640768,43418,42,udp,1,5683,45542,12,,,,,,0,1,2025-10-30T22:43:40.131+0100,1761860620,131935,/ekit,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.236.193.14,247590071,192.168.0.123,2063640768,21354,42,udp,1,5683,41783,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T22:43:54.257+0100,1761860634,257564,/ekit/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
183.236.195.169,2848189623,192.168.0.123,2063640768,43666,42,udp,1,5683,60998,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T22:43:54.257+0100,1761860634,257568,/ekit/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
183.236.195.169,2848189623,192.168.0.123,2063640768,44647,42,udp,1,5683,33419,205,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T22:44:08.345+0100,1761860648,345947,/ekit/bootstrap,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",191
183.236.193.14,247590071,192.168.0.123,2063640768,21448,42,udp,1,5683,39659,205,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T22:44:08.346+0100,1761860648,346459,/ekit/bootstrap,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",191
183.236.195.169,2848189623,192.168.0.123,2063640768,44919,42,udp,1,5683,36045,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T22:44:22.591+0100,1761860662,591158,/ekit/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
183.236.193.14,247590071,192.168.0.123,2063640768,21963,42,udp,1,5683,41864,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T22:44:22.592+0100,1761860662,592533,/ekit/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
183.236.193.14,247590071,192.168.0.123,2063640768,22509,42,udp,1,5683,60709,30,not soupport GET,,,,,0,1,2025-10-30T22:44:36.665+0100,1761860676,665483,/ekit/searchgw,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
183.236.195.169,2848189623,192.168.0.123,2063640768,46018,42,udp,1,5683,58801,30,not soupport GET,,,,,0,1,2025-10-30T22:44:36.666+0100,1761860676,666695,/ekit/searchgw,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
183.234.79.187,3142576823,192.168.0.123,2063640768,857,42,udp,1,5683,55346,532,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",,,,,0,1,2025-10-30T22:44:50.651+0100,1761860690,651548,/.well-known/core,3,False,1,2,2a2c,2,2.05 Content,10656,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}",1098
183.249.75.51,860617143,192.168.0.123,2063640768,48961,42,udp,1,5683,37946,532,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",,,,,0,1,2025-10-30T22:44:50.681+0100,1761860690,681524,/.well-known/core,3,False,1,2,2a2f,2,2.05 Content,10659,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}",1098
183.236.195.169,2848189623,192.168.0.123,2063640768,47129,42,udp,1,5683,45700,285,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,1,2025-10-30T22:44:50.688+0100,1761860690,688176,/.well-known/core,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270
183.236.193.14,247590071,192.168.0.123,2063640768,22779,42,udp,1,5683,34851,285,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,1,2025-10-30T22:44:50.696+0100,1761860690,696708,/.well-known/core,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270
183.221.168.114,1923669431,192.168.0.123,2063640768,3503,39,udp,1,5683,54655,532,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",,,,,0,1,2025-10-30T22:44:50.700+0100,1761860690,700412,/.well-known/core,3,False,1,2,2a32,2,2.05 Content,10662,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}",1098
188.235.11.73,1225518012,192.168.0.123,2063640768,57215,54,udp,1,5683,51466,12,,,,,,0,1,2025-10-30T22:45:07.640+0100,1761860707,640512,/register,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.213.15.65,1091556784,192.168.0.123,2063640768,2677,54,udp,1,5683,33841,12,,,,,,0,1,2025-10-30T22:45:07.644+0100,1761860707,644468,/register,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,41774,240,udp,1,5683,51713,12,,,,,,0,1,2025-10-30T22:45:07.686+0100,1761860707,686533,/register,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,57907,54,udp,1,5683,37183,12,,,,,,0,1,2025-10-30T22:45:21.753+0100,1761860721,753625,/ndm/dis,3,False,1,2,,0,4.00 Bad Request,32112,,0
